#date,queriesUDP_IPV4,queriesTCP_IPv4,queriesTOTAL_IPv4,ratioTCP_IPv4,queriesUDP_IPV6,queriesTCP_IPv6,queriesTOTAL_IPv6,ratioTCP_IPv6
20150608,2294694569,6898793,2301593362,0.3,187976536,343690,188320226,0.18
20150609,2860620731,7293020,2867913751,0.25,190661372,337788,190999160,0.18
20150610,2505540463,7160442,2512700905,0.28,193659327,331265,193990592,0.17
20150611,1910436267,7144105,1917580372,0.37,190193241,322607,190515848,0.17
20150612,2289952747,7182102,2297134849,0.31,189380768,317843,189698611,0.17
20150613,1639663689,6708287,1646371976,0.41,173579890,299890,173879780,0.17
20150614,1636448453,7012364,1643460817,0.43,173075298,292488,173367786,0.17
20150615,2335095016,7078673,2342173689,0.3,181111479,323041,181434520,0.18
20150616,2000218275,7455937,2007674212,0.37,196365060,347099,196712159,0.18
20150617,2238989549,7997420,2246986969,0.36,212798795,333727,213132522,0.16
20150618,2090942639,7432013,2098374652,0.35,205766412,329061,206095473,0.16
20150619,1729364350,5803137,1735167487,0.33,189060463,293482,189353945,0.15
20150620,1540340991,5360391,1545701382,0.35,174388553,272495,174661048,0.16
20150621,1531270188,5603961,1536874149,0.36,174704509,276759,174981268,0.16
20150622,1792792572,6004467,1798797039,0.33,186212565,310895,186523460,0.17
20150623,1849313478,6953219,1856266697,0.37,200537648,332786,200870434,0.17
20150624,1814356716,6748780,1821105496,0.37,219948918,303758,220252676,0.14
20150625,1815644154,6803155,1822447309,0.37,216918323,316095,217234418,0.15
20150626,2520985626,10545195,2531530821,0.42,209769599,333694,210103293,0.16
20150629,2576216807,8697980,2584914787,0.34,204824347,331349,205155696,0.16
20150630,2655012293,9075795,2664088088,0.34,209062857,350243,209413100,0.17
20150701,2584086957,8832512,2592919469,0.34,211587744,346683,211934427,0.16
20150702,2578636143,9341484,2587977627,0.36,211958878,331078,212289956,0.16
20150703,3146667091,11892296,3158559387,0.38,234567586,430507,234998093,0.18
20150704,3785036976,14906532,3799943508,0.39,261756155,550453,262306608,0.21
20150705,2471151020,9616484,2480767504,0.39,200857417,344543,201201960,0.17
20150706,2502593658,10049364,2512643022,0.4,205841353,346928,206188281,0.17
20150707,2648676237,9381379,2658057616,0.35,208625865,349480,208975345,0.17
20150708,2704078596,9671489,2713750085,0.36,210806064,352421,211158485,0.17
20150709,2595759526,9374136,2605133662,0.36,208835055,342407,209177462,0.16
20150710,2760931144,8147322,2769078466,0.29,205204281,344492,205548773,0.17
20150711,2371487820,8390437,2379878257,0.35,187875136,324237,188199373,0.17
20150712,2269637431,8044743,2277682174,0.35,188874156,324649,189198805,0.17
20150713,2460868819,9058248,2469927067,0.37,205950360,349625,206299985,0.17
20150714,2491166300,8530002,2499696302,0.34,208674292,344265,209018557,0.16
20150715,2726546704,8476072,2735022776,0.31,212502016,351273,212853289,0.17
20150716,2681390131,8908957,2690299088,0.33,207026496,354233,207380729,0.17
20150717,2374528432,8561258,2383089690,0.36,182158729,294700,182453429,0.16
20150718,2089540035,8964330,2098504365,0.43,186999616,333464,187333080,0.18
20150719,2194300189,8843901,2203144090,0.4,187639285,333311,187972596,0.18
20150720,2602977601,10195371,2613172972,0.39,248869234,359102,249228336,0.14
20150721,2530648477,10257133,2540905610,0.4,229650234,394863,230045097,0.17
20150722,2428522726,10132722,2438655448,0.42,218284698,376363,218661061,0.17
20150723,2571159204,9639533,2580798737,0.37,209412388,366639,209779027,0.17
20150724,2485749570,10207084,2495956654,0.41,201230380,358921,201589301,0.18
20150725,2051086672,9570572,2060657244,0.46,184038458,350784,184389242,0.19
20150726,2130718073,9099261,2139817334,0.43,184944516,348466,185292982,0.19
20150727,2828577230,10766990,2839344220,0.38,204908412,374052,205282464,0.18
20150728,2735494429,13251861,2748746290,0.48,213573795,378675,213952470,0.18
20150729,2457526569,11750666,2469277235,0.48,206069134,372738,206441872,0.18
20150730,2433282921,11579284,2444862205,0.47,206261233,353511,206614744,0.17
20150731,2532580713,10818561,2543399274,0.43,209126821,362395,209489216,0.17
20150801,2227052671,9988317,2237040988,0.45,192550035,343951,192893986,0.18
20150802,2148450263,10498081,2158948344,0.49,191802415,351295,192153710,0.18
20150803,2484270524,11663985,2495934509,0.47,208393226,377301,208770527,0.18
20150804,2689513943,11566287,2701080230,0.43,211504652,390923,211895575,0.18
20150805,2783346781,12511515,2795858296,0.45,208419060,380210,208799270,0.18
20150806,2714964969,12944723,2727909692,0.47,208743003,384163,209127166,0.18
20150807,2606151010,12515791,2618666801,0.48,199547502,373503,199921005,0.19
20150808,2327211715,13040709,2340252424,0.56,184896278,368003,185264281,0.2
20150809,2257507522,11471127,2268978649,0.51,183519338,366983,183886321,0.2
20150810,2569565084,13268440,2582833524,0.51,202723791,388468,203112259,0.19
20150811,2669672842,12817101,2682489943,0.48,228162140,385706,228547846,0.17
20150812,2720279975,11257322,2731537297,0.41,210399559,383139,210782698,0.18
20150813,2624293005,11824920,2636117925,0.45,202344522,366155,202710677,0.18
20150814,2674680740,11406199,2686086939,0.42,203710743,374546,204085289,0.18
20150815,2270479646,10988245,2281467891,0.48,188039779,365106,188404885,0.19
20150816,2368283612,11501971,2379785583,0.48,184475543,355446,184830989,0.19
20150817,3009770091,12449985,3022220076,0.41,202749648,387430,203137078,0.19
20150818,2669636799,12245636,2681882435,0.46,203689779,395570,204085349,0.19
20150819,2656664612,12479386,2669143998,0.47,211096725,405252,211501977,0.19
20150820,2809695688,12350666,2822046354,0.44,207234638,411217,207645855,0.2
20150821,2721485339,12363301,2733848640,0.45,201942270,397310,202339580,0.2
20150822,2347274020,12535360,2359809380,0.53,186751142,380303,187131445,0.2
20150823,2273181131,12085209,2285266340,0.53,185312276,372874,185685150,0.2
20150824,2748320684,12096206,2760416890,0.44,203644765,390519,204035284,0.19
20150825,2656134181,12904721,2669038902,0.48,196603333,339030,196942363,0.17
20150826,2662061399,12941453,2675002852,0.48,207084668,379630,207464298,0.18
